event_name,event_url,fight_url,fighter_names,fighter_ids,winner,result_raw,method,round,time,weight_class,totals,per_round_breakdown
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/aaec28fa3c0c576d,Hyder Amil | Christian Rodriguez,41cc71cbf210e0fe | 5ec591b78349ba7e,Christian Rodriguez,win,Submission,1,3:43,Featherweight,"{""rows"": [{""Fighter"": [""Hyder Amil"", ""Christian Rodriguez""], ""KD"": [""0"", ""1""], ""Sig. str."": [""23 of 48"", ""20 of 38""], ""Sig. str. %"": [""47%"", ""52%""], ""Total str."": [""23 of 48"", ""23 of 43""], ""Td"": [""0 of 1"", ""1 of 3""], ""Td %"": [""0%"", ""33%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:23""]}], ""fighters"": [""Hyder Amil"", ""Christian Rodriguez""]}",Per round RD1 23 of 48 - 47% 20 of 38 - 52% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/e4849375d1949c74,Melsik Baghdasaryan | Murtazali Magomedov,a52bc1e62cf0b7c6 | d436f5d55156a521,Murtazali Magomedov,win,Submission,1,1:17,Featherweight,"{""rows"": [{""Fighter"": [""Melsik Baghdasaryan"", ""Murtazali Magomedov""], ""KD"": [""0"", ""0""], ""Sig. str."": [""3 of 13"", ""5 of 7""], ""Sig. str. %"": [""23%"", ""71%""], ""Total str."": [""3 of 13"", ""7 of 9""], ""Td"": [""0 of 0"", ""1 of 2""], ""Td %"": [""---"", ""50%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:27""]}], ""fighters"": [""Melsik Baghdasaryan"", ""Murtazali Magomedov""]}",Per round RD1 3 of 13 - 23% 5 of 7 - 71% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/571a3eabff5c7ba7,Vinicius Oliveira | Andre Fili,18d01f7f8338ae72 | 8fd808923cffff82,Vinicius Oliveira,win,KO/TKO,2,4:56,Featherweight,"{""rows"": [{""Fighter"": [""Vinicius Oliveira"", ""Andre Fili""], ""KD"": [""1"", ""0""], ""Sig. str."": [""105 of 152"", ""40 of 113""], ""Sig. str. %"": [""69%"", ""35%""], ""Total str."": [""105 of 152"", ""40 of 113""], ""Td"": [""0 of 1"", ""0 of 1""], ""Td %"": [""0%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:17"", ""0:00""]}], ""fighters"": [""Vinicius Oliveira"", ""Andre Fili""]}",Per round RD1 27 of 43 - 62% 22 of 53 - 41% RD2 78 of 109 - 71% 18 of 60 - 30% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/17d31249c9ab18af,Andre Lima | Kevin Borjas,b1f21ce050035d58 | 34b96d52db1d26e6,Kevin Borjas,win,Decision - Unanimous,3,5:00,Flyweight,"{""rows"": [{""Fighter"": [""Andre Lima"", ""Kevin Borjas""], ""KD"": [""0"", ""0""], ""Sig. str."": [""51 of 114"", ""51 of 136""], ""Sig. str. %"": [""44%"", ""37%""], ""Total str."": [""58 of 121"", ""52 of 137""], ""Td"": [""0 of 2"", ""0 of 1""], ""Td %"": [""0%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:41"", ""0:08""]}], ""fighters"": [""Andre Lima"", ""Kevin Borjas""]}",Per round RD1 20 of 42 - 47% 18 of 51 - 35% RD2 16 of 40 - 40% 18 of 46 - 39% RD3 15 of 32 - 46% 15 of 39 - 38% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/c0980a613f24accd,Bia Mesquita | Melissa Mullins,eff9074bc066f0f2 | bd532e9a2b93870c,Bia Mesquita,win,Submission,1,3:16,Women's Bantamweight,"{""rows"": [{""Fighter"": [""Bia Mesquita"", ""Melissa Mullins""], ""KD"": [""0"", ""0""], ""Sig. str."": [""3 of 10"", ""10 of 25""], ""Sig. str. %"": [""30%"", ""40%""], ""Total str."": [""28 of 37"", ""13 of 28""], ""Td"": [""0 of 0"", ""1 of 1""], ""Td %"": [""---"", ""100%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:12"", ""1:27""]}], ""fighters"": [""Bia Mesquita"", ""Melissa Mullins""]}",Per round RD1 3 of 10 - 30% 10 of 25 - 40% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/3b4803afa824fea3,Allan Nascimento | Mitch Raposo,253076a23d03dcd0 | 0be6776db31d98ec,Mitch Raposo,win,Decision - Split,3,5:00,Flyweight,"{""rows"": [{""Fighter"": [""Allan Nascimento"", ""Mitch Raposo""], ""KD"": [""1"", ""0""], ""Sig. str."": [""58 of 142"", ""38 of 89""], ""Sig. str. %"": [""40%"", ""42%""], ""Total str."": [""98 of 195"", ""54 of 108""], ""Td"": [""0 of 4"", ""0 of 1""], ""Td %"": [""0%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:21"", ""0:47""]}], ""fighters"": [""Allan Nascimento"", ""Mitch Raposo""]}",Per round RD1 14 of 54 - 25% 15 of 32 - 46% RD2 20 of 48 - 41% 19 of 48 - 39% RD3 24 of 40 - 60% 4 of 9 - 44% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/8b809ba1880aded0,Gaston Bolanos | Michael Aswell Jr.,96924b0019b3aff1 | 01c9e4013afce141,Gaston Bolanos,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Gaston Bolanos"", ""Michael Aswell Jr.""], ""KD"": [""0"", ""0""], ""Sig. str."": [""87 of 193"", ""105 of 252""], ""Sig. str. %"": [""45%"", ""41%""], ""Total str."": [""94 of 202"", ""115 of 267""], ""Td"": [""1 of 2"", ""0 of 3""], ""Td %"": [""50%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:22"", ""1:06""]}], ""fighters"": [""Gaston Bolanos"", ""Michael Aswell Jr.""]}",Per round RD1 29 of 74 - 39% 47 of 100 - 47% RD2 36 of 71 - 50% 30 of 80 - 37% RD3 22 of 48 - 45% 28 of 72 - 38% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/6658fe4531c86674,Leon Shahbazyan | Levan Chokheli,9eed2bcc9e0b92af | a69a7120cf26669d,Levan Chokheli,win,KO/TKO,1,0:23,Welterweight,"{""rows"": [{""Fighter"": [""Leon Shahbazyan"", ""Levan Chokheli""], ""KD"": [""0"", ""1""], ""Sig. str."": [""0 of 1"", ""6 of 11""], ""Sig. str. %"": [""0%"", ""54%""], ""Total str."": [""0 of 1"", ""6 of 11""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:01""]}], ""fighters"": [""Leon Shahbazyan"", ""Levan Chokheli""]}",Per round RD1 0 of 1 - 0% 6 of 11 - 54% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/b23a1a5d35eb438a,Karol Rosa | Luana Santos,351c4ec637380ad5 | 5078e1dacf9d25f4,Luana Santos,win,Decision - Unanimous,3,5:00,Women's Bantamweight,"{""rows"": [{""Fighter"": [""Karol Rosa"", ""Luana Santos""], ""KD"": [""0"", ""0""], ""Sig. str."": [""7 of 26"", ""9 of 11""], ""Sig. str. %"": [""26%"", ""81%""], ""Total str."": [""126 of 147"", ""110 of 120""], ""Td"": [""0 of 0"", ""2 of 10""], ""Td %"": [""---"", ""20%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""12:21""]}], ""fighters"": [""Karol Rosa"", ""Luana Santos""]}",Per round RD1 4 of 16 - 25% 7 of 9 - 77% RD2 2 of 3 - 66% 2 of 2 - 100% RD3 1 of 7 - 14% 0 of 0 - 0% Landed Attempted
UFC Fight Night: Kape vs. Horiguchi,http://ufcstats.com/event-details/c8661e204c66f325,http://ufcstats.com/fight-details/9efa4de316b8bf43,Shane Collins | Otari Tanzilovi,70fc8214822b5a85 | b9124c308671e303,Shane Collins,win,Decision - Unanimous,3,5:00,Featherweight,"{""rows"": [{""Fighter"": [""Shane Collins"", ""Otari Tanzilovi""], ""KD"": [""0"", ""0""], ""Sig. str."": [""76 of 138"", ""58 of 89""], ""Sig. str. %"": [""55%"", ""65%""], ""Total str."": [""111 of 175"", ""74 of 105""], ""Td"": [""0 of 6"", ""5 of 9""], ""Td %"": [""0%"", ""55%""], ""Sub. att"": [""3"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:34"", ""4:14""]}], ""fighters"": [""Shane Collins"", ""Otari Tanzilovi""]}",Per round RD1 23 of 47 - 48% 20 of 27 - 74% RD2 21 of 38 - 55% 16 of 22 - 72% RD3 32 of 53 - 60% 22 of 40 - 55% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/7208e40818401e88,Ilia Topuria | Justin Gaethje,54f64b5e283b0ce7 | 9e8f6c728eb01124,Justin Gaethje,win,KO/TKO,4,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Ilia Topuria"", ""Justin Gaethje""], ""KD"": [""1"", ""0""], ""Sig. str."": [""97 of 162"", ""91 of 192""], ""Sig. str. %"": [""59%"", ""47%""], ""Total str."": [""111 of 177"", ""119 of 228""], ""Td"": [""1 of 3"", ""0 of 5""], ""Td %"": [""33%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:32"", ""1:32""]}], ""fighters"": [""Ilia Topuria"", ""Justin Gaethje""]}",Per round RD1 29 of 58 - 50% 32 of 68 - 47% RD2 44 of 60 - 73% 12 of 35 - 34% RD3 7 of 15 - 46% 22 of 36 - 61% RD4 17 of 29 - 58% 25 of 53 - 47% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/5727d5be8c373346,Alex Pereira | Ciryl Gane,e5549c82bfb5582d | 787bb1f087ccff8a,Ciryl Gane,win,KO/TKO,2,1:27,Heavyweight,"{""rows"": [{""Fighter"": [""Alex Pereira"", ""Ciryl Gane""], ""KD"": [""0"", ""1""], ""Sig. str."": [""12 of 33"", ""54 of 86""], ""Sig. str. %"": [""36%"", ""62%""], ""Total str."": [""12 of 33"", ""54 of 86""], ""Td"": [""0 of 0"", ""0 of 2""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:12""]}], ""fighters"": [""Alex Pereira"", ""Ciryl Gane""]}",Per round RD1 11 of 26 - 42% 23 of 45 - 51% RD2 1 of 7 - 14% 31 of 41 - 75% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/60de0423ae6ed097,Sean O'Malley | Aiemann Zahabi,b50a426a33da0012 | 24656ef4d605c96f,Sean O'Malley,win,KO/TKO,2,4:02,Bantamweight,"{""rows"": [{""Fighter"": [""Sean O'Malley"", ""Aiemann Zahabi""], ""KD"": [""1"", ""0""], ""Sig. str."": [""41 of 81"", ""32 of 56""], ""Sig. str. %"": [""50%"", ""57%""], ""Total str."": [""41 of 81"", ""32 of 56""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:02"", ""0:00""]}], ""fighters"": [""Sean O'Malley"", ""Aiemann Zahabi""]}",Per round RD1 14 of 35 - 40% 8 of 16 - 50% RD2 27 of 46 - 58% 24 of 40 - 60% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/30cdb851f6c63444,Josh Hokit | Derrick Lewis,955da1675ad58a50 | d3df1add9d9a7efb,Josh Hokit,win,KO/TKO,2,4:09,Heavyweight,"{""rows"": [{""Fighter"": [""Josh Hokit"", ""Derrick Lewis""], ""KD"": [""1"", ""0""], ""Sig. str."": [""86 of 117"", ""7 of 40""], ""Sig. str. %"": [""73%"", ""17%""], ""Total str."": [""105 of 138"", ""8 of 41""], ""Td"": [""2 of 3"", ""0 of 1""], ""Td %"": [""66%"", ""0%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:04"", ""0:00""]}], ""fighters"": [""Josh Hokit"", ""Derrick Lewis""]}",Per round RD1 41 of 55 - 74% 1 of 5 - 20% RD2 45 of 62 - 72% 6 of 35 - 17% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/9a9b30b3165b62e4,Mauricio Ruffy | Michael Chandler,9c393e836a852f30 | 4b93a88f3b1de35b,Mauricio Ruffy,win,KO/TKO,1,4:29,Lightweight,"{""rows"": [{""Fighter"": [""Mauricio Ruffy"", ""Michael Chandler""], ""KD"": [""2"", ""0""], ""Sig. str."": [""19 of 40"", ""3 of 12""], ""Sig. str. %"": [""47%"", ""25%""], ""Total str."": [""20 of 41"", ""3 of 12""], ""Td"": [""0 of 0"", ""0 of 3""], ""Td %"": [""---"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:13"", ""0:00""]}], ""fighters"": [""Mauricio Ruffy"", ""Michael Chandler""]}",Per round RD1 19 of 40 - 47% 3 of 12 - 25% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/00e8d4b961a65d21,Bo Nickal | Kyle Daukaus,35673bf5204524ee | d6c0cdd7e467c440,Bo Nickal,win,KO/TKO,1,4:34,Middleweight,"{""rows"": [{""Fighter"": [""Bo Nickal"", ""Kyle Daukaus""], ""KD"": [""1"", ""0""], ""Sig. str."": [""16 of 24"", ""2 of 7""], ""Sig. str. %"": [""66%"", ""28%""], ""Total str."": [""44 of 53"", ""26 of 31""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:14"", ""0:00""]}], ""fighters"": [""Bo Nickal"", ""Kyle Daukaus""]}",Per round RD1 16 of 24 - 66% 2 of 7 - 28% Landed Attempted
UFC Freedom 250,http://ufcstats.com/event-details/48544433372ecfa6,http://ufcstats.com/fight-details/127ba4a1ccb3d4a6,Diego Lopes | Steve Garcia,f166e93d04a8c274 | 97cf1a2c7c5e7889,Diego Lopes,win,KO/TKO,2,2:42,Featherweight,"{""rows"": [{""Fighter"": [""Diego Lopes"", ""Steve Garcia""], ""KD"": [""1"", ""0""], ""Sig. str."": [""24 of 66"", ""47 of 104""], ""Sig. str. %"": [""36%"", ""45%""], ""Total str."": [""24 of 66"", ""47 of 104""], ""Td"": [""0 of 1"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:05"", ""0:00""]}], ""fighters"": [""Diego Lopes"", ""Steve Garcia""]}",Per round RD1 6 of 32 - 18% 23 of 57 - 40% RD2 18 of 34 - 52% 24 of 47 - 51% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/5c69b019e6deee41,Belal Muhammad | Gabriel Bonfim,b1b0729d27936f2f | 01641ba5df0c69b0,Gabriel Bonfim,win,Decision - Unanimous,5,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Belal Muhammad"", ""Gabriel Bonfim""], ""KD"": [""0"", ""0""], ""Sig. str."": [""86 of 275"", ""128 of 260""], ""Sig. str. %"": [""31%"", ""49%""], ""Total str."": [""86 of 275"", ""128 of 261""], ""Td"": [""0 of 2"", ""0 of 1""], ""Td %"": [""0%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:08"", ""0:00""]}], ""fighters"": [""Belal Muhammad"", ""Gabriel Bonfim""]}",Per round RD1 13 of 36 - 36% 14 of 37 - 37% RD2 20 of 54 - 37% 30 of 60 - 50% RD3 14 of 39 - 35% 23 of 50 - 46% RD4 17 of 65 - 26% 26 of 53 - 49% RD5 22 of 81 - 27% 35 of 60 - 58% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/419fff06f338f5c6,Brendan Allen | Edmen Shahbazyan,2f181c0467965b98 | 4144798612ef96e5,Brendan Allen,win,Decision - Unanimous,3,5:00,Middleweight,"{""rows"": [{""Fighter"": [""Brendan Allen"", ""Edmen Shahbazyan""], ""KD"": [""0"", ""0""], ""Sig. str."": [""89 of 194"", ""90 of 180""], ""Sig. str. %"": [""45%"", ""50%""], ""Total str."": [""91 of 196"", ""90 of 180""], ""Td"": [""1 of 4"", ""0 of 1""], ""Td %"": [""25%"", ""0%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:28"", ""0:08""]}], ""fighters"": [""Brendan Allen"", ""Edmen Shahbazyan""]}",Per round RD1 20 of 50 - 40% 22 of 38 - 57% RD2 28 of 64 - 43% 32 of 59 - 54% RD3 41 of 80 - 51% 36 of 83 - 43% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/58ffa2dac4f2e7d0,Fares Ziam | Tom Nolan,1e4f273069fb9e85 | 6c3b2525436cf5d4,Tom Nolan,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Fares Ziam"", ""Tom Nolan""], ""KD"": [""0"", ""0""], ""Sig. str."": [""16 of 32"", ""31 of 66""], ""Sig. str. %"": [""50%"", ""46%""], ""Total str."": [""48 of 70"", ""65 of 116""], ""Td"": [""3 of 5"", ""2 of 6""], ""Td %"": [""60%"", ""33%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""1"", ""1""], ""Ctrl"": [""5:07"", ""6:47""]}], ""fighters"": [""Fares Ziam"", ""Tom Nolan""]}",Per round RD1 6 of 13 - 46% 13 of 25 - 52% RD2 6 of 13 - 46% 12 of 19 - 63% RD3 4 of 6 - 66% 6 of 22 - 27% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/c47796e11a801e12,Bryce Mitchell | Santiago Luna,d9c6f19f958643e9 | faf317c665546a36,Bryce Mitchell,win,Submission,3,4:52,Bantamweight,"{""rows"": [{""Fighter"": [""Bryce Mitchell"", ""Santiago Luna""], ""KD"": [""0"", ""0""], ""Sig. str."": [""22 of 41"", ""9 of 25""], ""Sig. str. %"": [""53%"", ""36%""], ""Total str."": [""54 of 77"", ""112 of 130""], ""Td"": [""2 of 5"", ""0 of 1""], ""Td %"": [""40%"", ""0%""], ""Sub. att"": [""2"", ""1""], ""Rev."": [""1"", ""1""], ""Ctrl"": [""11:40"", ""1:14""]}], ""fighters"": [""Bryce Mitchell"", ""Santiago Luna""]}",Per round RD1 11 of 13 - 84% 3 of 4 - 75% RD2 9 of 22 - 40% 3 of 12 - 25% RD3 2 of 6 - 33% 3 of 9 - 33% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/bfe4950b3de83e9c,Iwo Baraniewski | Junior Tafa,1c23ec2f1b71be40 | c15fa95b9a12fde4,Iwo Baraniewski,win,KO/TKO,1,1:25,Light Heavyweight,"{""rows"": [{""Fighter"": [""Iwo Baraniewski"", ""Junior Tafa""], ""KD"": [""1"", ""0""], ""Sig. str."": [""6 of 22"", ""0 of 8""], ""Sig. str. %"": [""27%"", ""0%""], ""Total str."": [""6 of 22"", ""0 of 8""], ""Td"": [""0 of 1"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:17"", ""0:00""]}], ""fighters"": [""Iwo Baraniewski"", ""Junior Tafa""]}",Per round RD1 6 of 22 - 27% 0 of 8 - 0% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/5d2eedd05081ed23,Matt Schnell | Alessandro Costa,67c1d46f4ed16f9e | 3fa97913cfd205d3,Alessandro Costa,win,KO/TKO,1,2:28,Catch Weight,"{""rows"": [{""Fighter"": [""Matt Schnell"", ""Alessandro Costa""], ""KD"": [""0"", ""1""], ""Sig. str."": [""8 of 21"", ""19 of 23""], ""Sig. str. %"": [""38%"", ""82%""], ""Total str."": [""8 of 21"", ""19 of 23""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:05""]}], ""fighters"": [""Matt Schnell"", ""Alessandro Costa""]}",Per round RD1 8 of 21 - 38% 19 of 23 - 82% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/90940d93d6e0998f,Marcus McGhee | John Yannis,c0ac37a4a1133da9 | 450bcab0968562c4,Marcus McGhee,win,Decision - Unanimous,3,5:00,Bantamweight,"{""rows"": [{""Fighter"": [""Marcus McGhee"", ""John Yannis""], ""KD"": [""0"", ""0""], ""Sig. str."": [""79 of 202"", ""55 of 115""], ""Sig. str. %"": [""39%"", ""47%""], ""Total str."": [""79 of 202"", ""55 of 115""], ""Td"": [""0 of 2"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Marcus McGhee"", ""John Yannis""]}",Per round RD1 14 of 51 - 27% 13 of 40 - 32% RD2 35 of 93 - 37% 30 of 45 - 66% RD3 30 of 58 - 51% 12 of 30 - 40% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/20d74ed23d3e9b3a,Bruno Silva | Edgar Chairez,294aa73dbf37d281 | 5ef94841c4bc3f86,Edgar Chairez,win,Submission,1,4:13,Flyweight,"{""rows"": [{""Fighter"": [""Bruno Silva"", ""Edgar Chairez""], ""KD"": [""0"", ""2""], ""Sig. str."": [""17 of 29"", ""24 of 44""], ""Sig. str. %"": [""58%"", ""54%""], ""Total str."": [""17 of 29"", ""24 of 44""], ""Td"": [""0 of 3"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:24""]}], ""fighters"": [""Bruno Silva"", ""Edgar Chairez""]}",Per round RD1 17 of 29 - 58% 24 of 44 - 54% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/98e77712f99956ff,Priscila Cachoeira | Chelsea Chandler,b1e5bcaad32a3cac | af9efbfd63d39734,Chelsea Chandler,win,Submission,1,3:42,Women's Bantamweight,"{""rows"": [{""Fighter"": [""Priscila Cachoeira"", ""Chelsea Chandler""], ""KD"": [""0"", ""1""], ""Sig. str."": [""7 of 13"", ""11 of 25""], ""Sig. str. %"": [""53%"", ""44%""], ""Total str."": [""9 of 16"", ""24 of 41""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:23"", ""1:52""]}], ""fighters"": [""Priscila Cachoeira"", ""Chelsea Chandler""]}",Per round RD1 7 of 13 - 53% 11 of 25 - 44% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/44cfbb8c3c356c65,Jordan Leavitt | Joanderson Brito,ac026518a9b4dc0f | 791c8437b341fba5,Joanderson Brito,win,Submission,1,4:19,Featherweight,"{""rows"": [{""Fighter"": [""Jordan Leavitt"", ""Joanderson Brito""], ""KD"": [""0"", ""0""], ""Sig. str."": [""7 of 9"", ""5 of 13""], ""Sig. str. %"": [""77%"", ""38%""], ""Total str."": [""27 of 29"", ""15 of 24""], ""Td"": [""0 of 5"", ""0 of 0""], ""Td %"": [""0%"", ""---""], ""Sub. att"": [""1"", ""1""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""2:21"", ""1:17""]}], ""fighters"": [""Jordan Leavitt"", ""Joanderson Brito""]}",Per round RD1 7 of 9 - 77% 5 of 13 - 38% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/a6b211d8dab5edec,Jeisla Chaves | Yuneisy Duben,8061a3136026a673 | c3d2b9bcb4cead6b,Jeisla Chaves,win,Decision - Split,3,5:00,Women's Flyweight,"{""rows"": [{""Fighter"": [""Jeisla Chaves"", ""Yuneisy Duben""], ""KD"": [""0"", ""0""], ""Sig. str."": [""64 of 99"", ""62 of 112""], ""Sig. str. %"": [""64%"", ""55%""], ""Total str."": [""92 of 136"", ""110 of 165""], ""Td"": [""3 of 6"", ""2 of 4""], ""Td %"": [""50%"", ""50%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""4:29"", ""3:18""]}], ""fighters"": [""Jeisla Chaves"", ""Yuneisy Duben""]}",Per round RD1 28 of 53 - 52% 26 of 56 - 46% RD2 18 of 25 - 72% 12 of 20 - 60% RD3 18 of 21 - 85% 24 of 36 - 66% Landed Attempted
UFC Fight Night: Muhammad vs. Bonfim,http://ufcstats.com/event-details/ba17afef01ed78b6,http://ufcstats.com/fight-details/b0474597b2c60482,Ketlen Souza | Ariane Carnelossi,8bd4200561c77a62 | c0d5c0c95c59050b,Ketlen Souza,win,KO/TKO,1,1:34,Women's Strawweight,"{""rows"": [{""Fighter"": [""Ketlen Souza"", ""Ariane Carnelossi""], ""KD"": [""1"", ""0""], ""Sig. str."": [""13 of 17"", ""8 of 21""], ""Sig. str. %"": [""76%"", ""38%""], ""Total str."": [""13 of 17"", ""8 of 21""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:03"", ""0:00""]}], ""fighters"": [""Ketlen Souza"", ""Ariane Carnelossi""]}",Per round RD1 13 of 17 - 76% 8 of 21 - 38% Landed Attempted
